Patient,Session,File,Motion Mean,Motion Std,Motion Max,Motion Min,Motion P10,Motion P50,Motion P90,Jacobian Mean,Jacobian Std,Jacobian Min,Jacobian % Negative,Harmonic Energy,QA_JAC0,QA_JAC2,QA_HE,QA_Passed
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F10_M11.nii,2.113368464708326,4.010102897618211,54.45316852908876,0.00111568435098564,0.11307350297900874,0.818172246236549,5.109113376043886,0.9725527898694308,1.761976102284199,-99.66161097769616,0.06793828125,1.7248501316372844,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F110_M111.nii,1.772821808952618,3.1842596957286964,33.40208167798798,0.0009493202920436715,0.11080609388585248,0.6579392763875229,4.308329922522202,0.9715888615903358,1.1986120482111533,-61.16589022162048,0.05334609375,1.323176512620772,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F111_M112.nii,1.630683314820751,2.8371395774047308,45.054623944177244,0.0013964332975783984,0.11957699396269421,0.7185699488621557,3.8699759265010534,0.9885680288587384,1.5246742717036406,-143.49871536020254,0.04645390625,1.2492714734201475,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F112_M113.nii,1.472595090901084,2.4960596018539145,34.487014080872605,0.0005504465276871702,0.10996727091396545,0.6514985906500723,3.414925706646168,0.9885495703923388,1.099511497707555,-77.84028806716499,0.042184375,1.1861842970448535,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F113_M114.nii,1.5923177278197014,2.108079503245118,25.507929605205334,0.0010763995090545514,0.13148843867573223,0.8166715363737029,3.9416243426104236,0.9849490952633152,1.0028136368526872,-58.985594205868544,0.05065234375,1.139490033506032,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F114_M115.nii,1.6015945126821576,2.421639887818917,28.866551756843013,0.0006651482201463134,0.11428309713625746,0.7248446774451971,4.014591731281366,0.991318161043512,1.026263822001836,-63.325920235215776,0.04634375,1.2153175132044414,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F115_M116.nii,2.5196385123537888,5.031018649352221,56.76747931306864,0.0013294252804234793,0.12284498767041677,0.8286221096514466,5.783936025487955,0.9741054873925554,2.440176934920347,-255.8105946164433,0.0700453125,2.014783259007648,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F116_M117.nii,3.4108488934518157,7.230565690900257,95.5557654889771,0.0015915336759689132,0.11975895430289524,0.8695751801922427,8.978218582263443,0.9753490154964657,3.7911773730584324,-212.78211951401923,0.0818625,3.475419283113125,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F117_M118.nii,2.3254791988110712,4.9991835067644725,59.85093773399633,0.0005785556066256925,0.1073555602878682,0.6294112038067887,5.518453489502735,0.9413825884592312,2.646239591934008,-177.94890413522043,0.06407265625,2.1651460969499574,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F118_M119.nii,1.2692717494739543,1.6836745815432528,22.410668906346647,0.0011782228136889446,0.11807027894800264,0.6535089189029277,3.154120623160195,0.9932915365300056,0.7867388732881387,-109.61722360870633,0.034646875,0.8526145811680744,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F119_M120.nii,1.676249440321988,3.069828790339987,33.406982657623274,0.0012696385345333653,0.1188484920850733,0.6560438327745344,3.9441990492972225,0.9875711581330501,1.3432851041236926,-55.058682126295274,0.0484609375,1.3006426437617287,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F11_M12.nii,1.6319199610409367,2.2736531749086817,38.28787539200678,0.0012307959569591717,0.12077388461031563,0.7383416605597627,4.336279246216089,0.9910583605400725,1.0752629974590049,-45.568631401693885,0.05866953125,1.3127795217765237,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F120_M121.nii,2.526541645367487,4.620400184408387,51.88745184770402,0.0010831675568249808,0.11479091257391745,0.7913752850607025,6.756972870735501,0.9408818681937262,1.694431247698697,-107.69414642409485,0.07644609375,1.9428332916226763,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F121_M122.nii,1.9141524948667996,2.551122554230952,29.40592735989341,0.0009397062002332281,0.11933437456781588,0.8879172443751061,5.1022624490426125,0.9975471308784479,1.1787412467197862,-65.82894293259373,0.06244296875,1.3424097177410006,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F122_M123.nii,1.8585474239964184,2.348799015836515,29.28857436622009,0.000935428342816775,0.11431535026992305,0.9407487179496945,4.85323940863123,1.004050894610412,1.2597142285815288,-69.78314770806489,0.06058984375,1.3000043331296365,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F123_M124.nii,2.264972881322988,2.590223515759523,29.093375733801132,0.003179779120918869,0.18855879185203472,1.2645636999777414,5.709036834692416,0.9842481653214481,1.2817029048891746,-47.29723692873045,0.0852484375,1.6567958032677024,False,False,True,False
